url,title,company,sector,job_role,salary,qualification,specialization,location,gender,age_limit,openings,experience,job_type,open_until,description,skills,additional_skills,company_jobs_count,company_logo
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031810062135864,Sales Associate,FUTURE TECH CORPORATE SOLUTION,Telecom,Sales Executive Broadband,"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,Male,20-30,15,Fresher,Regular,10-05-2025,"Job Description – Sales Associate Position: Sales Associate Sector: Telecom Location: Coimbatore Job Type: Regular Openings: 15 Salary: ₹15,000 – ₹25,000 per month Key Responsibilities: Promote and sell broadband services to potential customers. Identify and approach new customers through field visits and leads. Explain product features, pricing, and benefits to clients. Achieve monthly sales targets and contribute to revenue growth. Build and maintain relationships with customers for repeat business. Provide post-sales support and assist in customer queries. Report daily sales activities and customer feedback to the team leader. Required Skills & Qualifications: Minimum qualification: 12th Pass or Graduate. Strong communication and interpersonal skills. Ability to persuade and negotiate with potential customers. Basic computer knowledge and familiarity with CRM tools. Willingness to work in field sales and travel locally. Preferred Experience: 0-2 years of experience in broadband or telecom sales (Freshers are welcome). Prior experience in field sales is an advantage. Other Details: Performance-based incentives available. Training and career growth opportunities provided.","Retail Sales Associate, Sales Associate, Sales consultant (Retail), Sales Coordinator, Sales Executive",N/A,7,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2241128112151702.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25033111341225779,Hostel Warden (Female),SAINMARKS INDUSTRIES INDIA PRIVATE LIMITED,Management and Entrepreneurship & Professional,Hostel Supervisor,"15,000 - 25,000 p.m |",Job Fair,,Tiruppur,Female,34-49,1,2 Years,Regular,10-05-2025,"The female warden is responsible for overseeing the overall security of the hostel premises. This includes monitoring entry and exit points, ensuring that only authorized individuals are allowed in, and taking necessary steps to prevent unauthorized access. The Wardens shall be responsible for the health, hygiene and general welfare of the employees residing in the halls of residence which are specifically assigned to her and shall attend to all matters of health, sickness, diet, sanitation and cleanliness. The Warden also supports buyer auditing activities and related administrative tasks to ensure efficient management. EXPERIENCE : 2 – 5 years ( Experience in spinning and garments are preferred.) Interview Location : Label Arcade, 476/1B1A, Jothi Nagar, K Chettipalayam, Tiruppur, Tamil Nadu 641605 Interested candidates send your profile at If any query, feel free to call +91 96552 45049 between 9.30 AM to 06.30 PM Job Type: Full-time Pay: ₹17,000.00 - ₹22,000.00 per month",Cafeteria Supervisor,N/A,20,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2201217112846108.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022703070836298,Quality control,SHAHI KNITS PVT LTD,Textiles & Handlooms,Supervisor,"~15,000 p.m |",Job Fair,,Erode,All,N/A,50,Fresher,Regular,08-05-2025,Quality controler,Quality Assessor,N/A,2,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022703091336052,Lab Assistant,SHAHI KNITS PVT LTD,Textiles & Handlooms,Supervisor,"15,000 - 25,000 p.m |",Job Fair,,Erode,All,N/A,10,Fresher,Regular,08-05-2025,Lab Assistant,Laboratory Assistant / Chemist,N/A,2,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040204143221542,AI Developer,Feather Softwarres,IT-ITES,AI - Machine Learning Engineer,"~15,000 p.m |",Job Fair,Machine Learning Engineer,Kanniyakumari,All,N/A,5,1 Year,Regular,10-05-2025,"We are looking for an AI/ML Engineer to join our team at Feather Softwares . The ideal candidate will work on AI/ML projects , collaborate with our team, and also be involved in training interns on AI concepts and technologies.",AI - Machine Learning Engineer,"Proficiency in Python (TensorFlow, PyTorch, Scikit-learn)
Strong understanding of Machine Learning & Deep Learning
Experience with data processing tools (Pandas, NumPy)
Ability to explain AI concepts and train interns effectively
Familiarity with model deployment (Flask, FastAPI, cloud platforms)",55,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230330110209931.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022711132434882,"ZLDs, Water Treatment Plant Manufacturing",CHEMIN ENVIRO SYSTEMS PVT LTD,Manufacturing,Sales Representative,"~15,000 p.m |",Job Fair,,Erode,Male,25-40,10,Fresher,Regular,10-05-2025,sales representive,Technical Services Engineer,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200817110028108.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031810121335991,TELECALLER/ TELESALES,FUTURE TECH CORPORATE SOLUTION,Telecom,Customer Care Executive (Call Centre),"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,Female,20-28,20,Fresher,Regular,10-05-2025,"Job Description – Telecaller/Telesales (Call Centre) Position: Telecaller/Telesales Sector: Telecom Location: Coimbatore Job Type: Regular Openings: 20 Salary: ₹15,000 – ₹25,000 per month Key Responsibilities: Make outbound calls to potential and existing customers to promote telecom products and services. Handle inbound calls to resolve customer queries and provide information. Achieve daily, weekly, and monthly sales targets through effective communication. Explain product features, pricing, and benefits clearly to customers. Follow up with customers to ensure successful sales closure and satisfaction. Maintain and update customer databases with accurate call details. Collaborate with the sales team to enhance customer experience and meet objectives. Required Skills & Qualifications: Minimum qualification: 12th Pass or Graduate. Excellent verbal communication skills in Tamil and English (additional languages are a plus). Basic computer skills and familiarity with CRM software. Strong persuasion and negotiation abilities. Ability to work in a fast-paced, target-driven environment. Preferred Experience: 0-2 years of experience in telesales, telecalling, or customer care (Freshers are welcome). Prior experience in the telecom sector is advantageous. Other Details: Incentives available based on performance. Training provided for selected candidates. Opportunities for career growth within the organization.","Customer Care Executive (Call Centre), Telecaller",N/A,7,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2241128112151702.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031810014235538,CUSTOMER CARE EXECUTIVE,FUTURE TECH CORPORATE SOLUTION,Telecom,Customer Care Executive (Call Centre),"15,000 - 25,000 p.m |",Job Fair,,Chennai,All,20-28,20,Fresher,Regular,10-05-2025,"Job Description – Customer Care Executive (Call Centre) Position: Customer Care Executive Sector: Telecom Location: Chennai Job Type: Regular Openings: 20 Salary: ₹15,000 – ₹20,000 per month Key Responsibilities: Handle inbound and outbound customer calls efficiently. Address customer inquiries, complaints, and provide appropriate solutions. Ensure customer satisfaction through effective communication and timely resolution. Maintain accurate records of customer interactions in the CRM system. Collaborate with internal teams to resolve technical or service-related issues. Follow standard scripts and processes while maintaining professionalism. Meet performance targets including call handling metrics and customer satisfaction. Required Skills & Qualifications: Minimum qualification: 12th Pass or Graduate. Strong communication skills in English and Tamil (additional languages are a plus). Basic computer knowledge and ability to work with CRM tools. Customer-focused attitude with problem-solving abilities. Ability to work in shifts, including weekends if required. Preferred Experience: 0-2 years of experience in a call center or customer service role (Freshers are welcome). Prior experience in the telecom sector is a plus.","Customer Care Executive, Customer Care Executive (Call Centre)",MALAYALAM and ENGLISH,7,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2241128112151702.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040801013011176,BILLING,AROMA BAKERY,Food Processing,Production Assistant,"~15,000 p.m |",Job Fair,,Coimbatore,Male,21-30,2,1 Year,Regular,10-05-2025,"Job Title : Billing Executive Roles and Responsibilities Generating accurate invoices for the dispatched products, detailing quantities, prices and any applicable taxes Cross checking orders with the products dispatched to ensure accuracy in billing collaborating with the dispatch team to obtain accurate information on the product dispatches and delivery schedules Qualification Any bachelor's degree Proven experience in billing or related roles Strong attention to detailed and accuracy in data entry Good communication skills for the effective interaction with internal teams Contact No: 8148292709 Location : Vysial Street, Coimbatore Job Types: Full-time, Permanent Pay: ₹12,000.00 - ₹15,000.00 per month Benefits: Food provided Provident Fund Supplemental Pay: Overtime pay Yearly bonus Ability to commute/relocate: Coimbatore, Tamil Nadu: Reliably commute or planning to relocate before starting work (Required) Education: Bachelor's (Required) Experience: total work: 1 year (Required) Work Location: In person",Billing Executive,N/A,10,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031205593808201,SITE SUPERVISOR,SD INFRA SMI CONCRETE,Construction,Civil Engineer,"15,000 - 25,000 p.m |",Job Fair,,Thiruchirappalli,Male,N/A,10,2 Years,Regular,11-05-2025,SITE SUPERVISOR,Construction Technician (Civil)- Wind Power Plant,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250312173002386.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25033105234130460,BILLING EXECUTIVES,S AND S ENGINEERS,Power,Engineer- Transmission,"25,000 - 50,000 p.m |",Job Fair,Transmission,Thiruchirappalli,Male,N/A,6,3 Years,Regular,11-05-2025,"Industry: MEP Contracting Roles and Responsibilities: Prepare and verify bills for the project, including client and subcontractor billing. Ensure proper documentation of work done at the site and maintain records of measurements. Coordinate with site engineers, project managers, and clients for timely billing and approvals. Analyze and reconcile contractor invoices and payments. Ensure compliance with contract terms, conditions, and specifications. Maintain reports related to work progress, material consumption, and cost analysis. Track work completion and prepare interim and final bills accordingly. Handle project cost estimations and budgeting. Coordinate with the accounts department for payment processing and follow-ups. Assist in project audits and financial evaluations. Required Skills & Qualifications: Bachelor's/Diploma in Civil or Electrical Engineering. Knowledge of billing procedures, rate analysis, and project costing. Proficiency in MS Excel, AutoCAD, and ERP software (preferred). Strong analytical and problem-solving skills. Excellent communication and coordination abilities. Interested candidates can apply by sending their updated resumes to johncy@ssecc.in","Billing Executive, Electrical Design Developer",N/A,7,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230511161244730.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031501310434200,TRAINEE,POLYELASTIC PRIVATE LIMITED,Manufacturing,Trainee,"~15,000 p.m |",Job Fair,,Tiruvallur,All,18-40,20,Fresher,Trainee,11-05-2025,TRAINEE,Plastics Processing - Helper​,N/A,2,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022712093403261,Operating Engineer,JAY JAY MILLS INDIA PRIVATE LIMITED,"Apparel, Made-Ups & Home Furnishing",Online Sample Designer,"~15,000 p.m |",Job Fair,,Erode,Male,18-25,100,Fresher,Regular,13-05-2025,Operating Engineer,MySQL,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022703303610636,Marketing,REAL TECH SYSTEMS,Electronics & Hardware,Sales Executive,"~15,000 p.m |",Job Fair,,Erode,All,N/A,6,Fresher,Regular,23-05-2025,Marketing,Marketing Manager-LOB,N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030302300421146,DATA ENTRY,ANNEXMED PRIVATE LIMITED,IT-ITES,Analyst,"~15,000 p.m |",Job Fair,,Villupuram,All,20-35,30,2 Years,Regular,14-05-2025,data entry,Domestic Data Entry Operator,N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2201215161109281.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031110400643442,TEACHER,AGNI DEFENCE ACADEMY,Education & Support services,Teacher,"15,000 - 25,000 p.m |",Job Fair,,Theni,All,N/A,14,1 Year,Regular,12-05-2025,TEACHING FACULTY FOR COMPITITIVE EXAMS,"Junior Faculty, Senior Faculty",N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2240104154932476.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022701535610387,Engineer - IT/System Administrator,PYRAMIDSOLUTION,Electronics & Hardware,Service Engineer,"~15,000 p.m |",Job Fair,,Tiruvannamalai,All,18-35,2,1 Year,Regular,23-05-2025,SALES AND SERVICE,Compactor Operator,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030412075708496,SUPERVISOR,Agni Steels Private Limited,Construction,Supervisor - Electrical Works,"15,000 - 25,000 p.m |",Job Fair,Electrical Works,Erode,Male,18-25,10,Fresher,Regular,14-05-2025,Supervisor,MySQL,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022703394810346,Driver,REAL TECH SYSTEMS,Electronics & Hardware,Draftsman,"~15,000 p.m |",Job Fair,,Erode,Male,N/A,2,5 Years,Regular,23-05-2025,Driver,Commercial Vehicle Driver,N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030304454034130,RO Plant Engineer,BEST SOLUTIONS,Manufacturing,Utility Hand (Skilled Marine),"~15,000 p.m |",Job Fair,,Erode,All,N/A,20,Fresher,Regular,23-05-2025,RO Plant Engineer,Fitter Maintenance: Ferro Alloys,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022703341036696,PACKER,RB WOVENS PRIVATE LIMITED,Textiles & Handlooms,Tailor,"~15,000 p.m |",Job Fair,,Erode,All,N/A,100,Fresher,Regular,29-05-2025,PACKER,Sampling Tailor,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030304434421098,DESIGN ENGINEER,BALAJI GRAPHICS,IT-ITES,Design Engineer,"~15,000 p.m |",Job Fair,,Erode,All,N/A,10,1 Year,Regular,23-05-2025,DESIGN ENGINEER,Assessments Designer,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030612241936017,Assistant,U N Murugesan and co,Textiles & Handlooms,Textile Designer- Handloom Jacquard,"~15,000 p.m |",Job Fair,Handloom Jacquard,Erode,All,N/A,5,1 Year,Regular,23-05-2025,Assistant,Aerospace Design Assistant - Electrical,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030811254336984,Assistant,BKS Textiles Private Limited,Textiles & Handlooms,Textile Designer- Handloom Jacquard,"~15,000 p.m |",Job Fair,Handloom Jacquard,Erode,All,N/A,30,1 Year,Regular,23-05-2025,Assistant,MySQL,N/A,9,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200713131505989.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022703331036143,CHECKER,RB WOVENS PRIVATE LIMITED,Textiles & Handlooms,Tailor,"~15,000 p.m |",Job Fair,,Erode,All,N/A,100,Fresher,Regular,29-05-2025,CHECKER,Sampling Tailor,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
